Gene	Num
NKAIN4	2
FARP2	2
EHD3	2
EVI5	2
ZCCHC12	2
SNX14	2
STAT6	2
POTEC	2
PRDX6	2
NFKB1	2
CLIP4	2
MAPK4	2
TCP11	2
SRGAP1	2
OSBPL5	2
GSTZ1	2
ANKRD20A1	2
KLK11	2
PARP14	2
UMOD	2
RHBDL1	2
OR6X1	2
AOC1	2
ALDH1L1	2
RSAD2	2
MRPL47	2
SEC16B	2
SYNRG	2
ZNF230	2
PTGS1	2
EIF2A	2
ZNF350	2
GNAI1	2
ELOVL7	2
ZNF326	2
CCDC3	2
LMBR1	2
METTL25	2
ZNF266	2
RAB23	2
CEP85	2
HOXA13	2
ABI3BP	2
ZNF791	2
ROM1	2
AAR2	2
WNT9B	2
SEC24C	2
OTX1	2
ZNF37A	2
VGLL1	2
UBE4A	2
ADHFE1	2
IL34	2
KBTBD6	2
OR56A3	2
AC126283.2	2
CCDC151	2
RGS3	2
SLBP	2
LILRA4	2
TRIP4	2
CCDC9	2
RAP1GAP2	2
FPGT	2
NABP2	2
ACOT2	2
PIGV	2
DNAJB13	2
GZMK	2
PHLDB3	2
IGLV3-9	2
DPY19L2	2
RNPEP	2
CCDC134	2
NRBP2	2
STARD13	2
CLEC4F	2
RGMB	2
MGARP	2
ZNF703	2
KMT5A	2
METAP2	2
ZNF560	2
RIMS3	2
CD69	2
ENOPH1	2
OR10T2	2
GPR17	2
TMEM121B	2
TRH	2
NFX1	2
PRCP	2
KCNJ6	2
POU3F4	2
NCOA5	2
ATP2A1	2
CLVS2	2
MYMK	2
TRPV1	2
PAX7	2
LENG9	2
ZNF821	2
MLLT3	2
TSR3	2
USP35	2
CDKN1B	2
PLA2G4D	2
DTNB	2
MRM2	2
GFI1B	2
POLG2	2
ZNF432	2
PCDHGC4	2
COX5A	2
WDR37	2
CFAP94	2
CRTAC1	2
UGT1A8	2
PPP2R3B	2
POPDC2	2
CHDH	2
SLC35E4	2
LHFPL3	2
MEIOC	2
CBLB	2
KDM5D	2
CEP104	2
FKBP10	2
LRRC6	2
TRA2A	2
AC004593.2	2
ATP6V1A	2
IQCE	2
MDFIC	2
BTBD1	2
CDC25B	2
OSBPL8	2
GALNT18	2
ITM2C	2
EFCAB8	2
LRP10	2
PUS7L	2
OAS1	2
PTGER2	2
SAP130	2
ASPSCR1	2
MECP2	2
FHOD1	2
SLC17A3	2
CLHC1	2
XKR5	2
RHOT1	2
PTGFR	2
UMPS	2
CLP1	2
CXorf38	2
P2RY4	2
DLD	2
PHF24	2
HDX	2
KRTAP4-2	2
PRAMEF20	2
CST9L	2
SEL1L2	2
KRT74	2
CMKLR1	2
NPBWR2	2
CDH6	2
CCDC7	2
GDI2	2
CASKIN1	2
NOBOX	2
IARS2	2
IGFBP4	2
BLMH	2
TMEM33	2
PAMR1	2
HAGHL	2
RPL5	2
PYGO1	2
SLC13A1	2
KLHL28	2
CALHM2	2
CTSK	2
SART3	2
SAR1B	2
BUD13	2
GALR2	2
ADAM21	2
ZNF33A	2
RD3	2
ECSIT	2
TM7SF3	2
ITGA6	2
FYN	2
FGF14	2
LAT2	2
LOX	2
SLC19A1	2
CR1L	2
KCNMB2	2
DOCK6	2
KLHL21	2
ZNF780A	2
TGM4	2
ZP4	2
LARGE2	2
CLEC3B	2
FSIP1	2
LIG1	2
ECE1	2
AFAP1	2
C20orf96	2
TAP1	2
VIM	2
GXYLT1	2
MYBL2	2
CNOT10	2
NUDCD1	2
ILKAP	2
NTN1	2
EDAR	2
LEPR	2
EXOC5	2
CAPN3	2
HAPLN1	2
SPRR1B	2
IHO1	2
PCSK2	2
NTAN1	2
FAM20A	2
TNFRSF4	2
ORC3	2
IPO11	2
CHD1L	2
LARP4B	2
INPP5E	2
RELL2	2
CD40	2
CTHRC1	2
PPP1R15A	2
TTC30A	2
KRTAP19-4	2
HOXA4	2
RBM48	2
PECR	2
CBR4	2
NPHS1	2
JUN	2
MMD2	2
LCORL	2
PGS1	2
C1orf131	2
SRBD1	2
ANKRD1	2
PRSS8	2
RWDD2B	2
ZNF197	2
ATP1B4	2
ENTPD6	2
SLC8A3	2
SDHAF2	2
GABPB1	2
RUSC1	2
CYP1B1	2
REM2	2
IL1RAPL1	2
RING1	2
CPT2	2
SPHK2	2
LEXM	2
CYP27C1	2
SUN1	2
SLC25A46	2
HSD3B7	2
MFSD6L	2
SMC3	2
UBXN10	2
MRS2	2
ADRB3	2
SFTPB	2
RAB3GAP1	2
FAM117B	2
ZC3H12B	2
TSPAN31	2
MYH3	2
TBR1	2
PDZD4	2
NOP9	2
SPRTN	2
SYT6	2
MAP3K12	2
UBE2U	2
OR6P1	2
KLHL13	2
PSMC6	2
GJD4	2
KHNYN	2
ZNF431	2
AQP11	2
ADGRD1	2
TBC1D21	2
MMP9	2
LAX1	2
ACTN1	2
NISCH	2
DBNL	2
IRAG2	2
CCNE2	2
CTNNAL1	2
GPR50	2
TRMT10B	2
ZWILCH	2
PKN1	2
DEDD2	2
RSPH10B	2
HTR1E	2
RNF133	2
TMEM245	2
GAST	2
HOXC8	2
LHPP	2
TRPV4	2
PRPH2	2
HNRNPL	2
GLYATL1	2
CD300LG	2
IGKV2-24	2
PRMT1	2
CDH5	2
STT3B	2
ZIC3	2
FXYD4	2
TUBB1	2
SMG9	2
PPP1R36	2
SLC45A3	2
NTSR2	2
FRZB	2
ZNF223	2
GALNTL5	2
OR12D2	2
C12orf50	2
CHIC1	2
H2AC8	2
GTF3C3	2
LAG3	2
ACTG1	2
BTNL3	2
GFI1	2
ESCO1	2
CD81	2
PMEPA1	2
VPS4A	2
ETS1	2
HIPK4	2
ARPP21	2
DMBX1	2
GNB1	2
MVB12B	2
RNF114	2
GABPB2	2
SMARCA5	2
ZFP57	2
FLT3	2
C9orf135	2
ATG10	2
PIN4	2
IQSEC3	2
PTGIR	2
OR2F1	2
ZNF559	2
KLF9	2
ZDHHC23	2
EME1	2
CCDC93	2
PAPLN	2
FOXB2	2
TENT2	2
SERPINI2	2
MTM1	2
LRFN4	2
CD33	2
OPRK1	2
PABPC3	2
AGMO	2
CENPB	2
KCNK13	2
RBM15	2
FBXO15	2
USP32	2
STARD7	2
TMBIM6	2
DCD	2
PPT2	2
PRPF18	2
ATP6V1F	2
MLLT6	2
TMEM129	2
C8orf58	2
GEM	2
KRT28	2
PPP2R2C	2
CCDC189	2
KIR3DL1	2
ZNF629	2
RIMKLA	2
AKR7A2	2
AC127029.3	2
PATL1	2
DIMT1	2
HSPH1	2
UGT2B28	2
CALHM1	2
FAM209B	2
NCK2	2
GHSR	2
SYN3	2
ADAM22	2
GLIPR1	2
ANXA13	2
KLHL34	2
RTL4	2
ZNF696	2
CER1	2
SCARA5	2
SORD	2
TCAP	2
EMC10	2
KRT71	2
OR5L2	2
ERICH6	2
MAGEB4	2
RHCG	2
TOP1MT	2
PRKAG3	2
RHAG	2
SHOC2	2
UBR1	2
BPNT1	2
SNAPC4	2
SLC25A10	2
ELK3	2
NUMB	2
BZW2	2
GIMAP4	2
CEPT1	2
CHRNA1	2
HNRNPA1	2
ZNF772	2
FGD1	2
GATM	2
RPL18A	2
MTNR1B	2
VWCE	2
ESR2	1
CDHR4	1
AGBL5	1
ATG16L2	1
RNF43	1
DBH	1
PCSK9	1
SNX29	1
OR1K1	1
PIP5K1B	1
HTR3B	1
PPP1R21	1
ZBTB39	1
RETREG3	1
MUL1	1
SVIP	1
SLC27A5	1
COPB2	1
IFNAR1	1
UBASH3A	1
PPP1R18	1
AC004832.3	1
HSD17B8	1
PDHA1	1
SLC43A3	1
OR5M3	1
CREB3L3	1
NSUN6	1
POLK	1
TINF2	1
GFOD1	1
OR5D16	1
ANKRD20A4P	1
CDK11A	1
PROKR1	1
PDHB	1
CFC1	1
MMP8	1
FNBP1	1
OR2T35	1
HOXC12	1
RALA	1
IFITM5	1
BNIP2	1
MANEAL	1
PAK1IP1	1
NIPSNAP3B	1
KRTAP10-6	1
ANKRD28	1
LACC1	1
DNAAF5	1
PSMD6	1
FEN1	1
SERPINA12	1
SIK3	1
IL1F10	1
CDC42	1
BAG3	1
UCK2	1
AKR1B10	1
PINK1	1
RABL2A	1
LACTB2	1
SERPINB7	1
ISX	1
TEDC1	1
UBR7	1
PXDC1	1
BACH2	1
IPPK	1
CISD1	1
LMAN2L	1
SLC25A38	1
SOX13	1
NEPRO	1
GPHB5	1
ZGPAT	1
NEU3	1
EEF1D	1
PATZ1	1
SERINC1	1
PSME3	1
AL035461.3	1
UBXN4	1
ZNF140	1
DNAJC10	1
GPR153	1
SRSF7	1
SETD6	1
PRR3	1
ZNF69	1
GPM6B	1
EGFL8	1
CTSE	1
SPATA21	1
EPDR1	1
SLC30A9	1
NOTUM	1
SLC25A52	1
HP	1
PANX2	1
MAGEB1	1
RAB14	1
ITGB6	1
VIPR1	1
OCM	1
KIF20A	1
CSNK1G1	1
SPATA4	1
IL20RA	1
SYT12	1
OR4K14	1
PHKG1	1
MYBPHL	1
TTC31	1
SNX10	1
S100A5	1
CHMP4C	1
PCYOX1L	1
C1QTNF12	1
MRPL11	1
ELOVL2	1
MRPL53	1
SMUG1	1
SPACA9	1
ZFAND1	1
TAS2R13	1
SPTLC3	1
WDR1	1
CHMP7	1
HSD17B7	1
KCNMB4	1
HIF1A	1
MS4A2	1
FANCC	1
SNRNP70	1
P2RX7	1
CPEB2	1
SCRN2	1
LIPJ	1
ZDHHC5	1
MLKL	1
ENDOV	1
RNASE4	1
PYDC1	1
ALDH1A3	1
E2F6	1
PTPRU	1
MYO1A	1
OVOL2	1
CAAP1	1
ZNF182	1
CACNG7	1
PLBD2	1
SUCLA2	1
CD164L2	1
C1orf100	1
SMAD6	1
AMTN	1
TMEM222	1
CRIPT	1
NR6A1	1
SQSTM1	1
URI1	1
SCFD1	1
LCLAT1	1
ZNF573	1
NPEPL1	1
TBL1X	1
PGAP6	1
DRG1	1
TRAPPC4	1
NUBPL	1
DUSP13	1
OR6C74	1
CIB4	1
OR5AP2	1
GJC2	1
DNAJB5	1
GDF10	1
SPTSSA	1
C20orf141	1
TAS2R30	1
CD58	1
ALAS1	1
FAM174C	1
SRM	1
ERCC6L2	1
TIGD4	1
RBBP8	1
PITPNC1	1
MTHFD2L	1
NSMAF	1
NRSN1	1
HUS1	1
PPP1R9A	1
EDEM1	1
FOLR3	1
OR9K2	1
TPRG1L	1
C4orf51	1
CCDC70	1
FOXR2	1
SYN2	1
TNFRSF6B	1
ABLIM3	1
ANKRD29	1
ARRDC3	1
FOXL2NB	1
UBL3	1
TMEM30B	1
LYPD6	1
ANKRD13C	1
CRP	1
PTGER4	1
DNAH14	1
APOL3	1
GTF2I	1
ANKDD1A	1
MCOLN3	1
LPCAT2	1
ANKAR	1
GZF1	1
YDJC	1
MAP4K4	1
MRPS24	1
ASB16	1
RAP1A	1
ARF5	1
DCTD	1
BPI	1
NACA2	1
KRTAP21-2	1
AATF	1
SMCO3	1
RGS5	1
OR14I1	1
SPRR3	1
QTRT1	1
CST5	1
DCXR	1
ASB6	1
NOL7	1
POLR2M	1
FOXJ2	1
AOPEP	1
ZBTB6	1
SERPINI1	1
PNPLA4	1
MT1E	1
EEF2K	1
CAPZA3	1
UBQLN1	1
RGS20	1
GRAMD4	1
MRI1	1
C11orf95	1
AL121899.2	1
ZNF550	1
BCAR3	1
COQ7	1
RPUSD4	1
H2AJ	1
TMPRSS11F	1
OTUD7B	1
IL10	1
ACP4	1
DHRS13	1
YWHAG	1
LRRN4	1
SIAE	1
ZNF749	1
PSMG1	1
OR2T10	1
OR13C9	1
SULT6B1	1
PCBP2	1
FSD2	1
ACAD10	1
SNRPA	1
CRABP2	1
DLX6	1
NEK8	1
PRSS53	1
ZNF341	1
CCL8	1
CEP295NL	1
SLC6A7	1
FAM166B	1
KAT2A	1
APOD	1
PITX1	1
CRYGD	1
CANT1	1
LRRC2	1
PHOX2B	1
COX4I2	1
RNASE11	1
ADAR	1
ME1	1
TMEM244	1
KLHL24	1
IGHV3-7	1
IGLV5-48	1
ZNF547	1
AGO2	1
KAT7	1
LPP	1
CCNG1	1
RGS6	1
ZNF181	1
AADAT	1
IYD	1
LRRC37A2	1
LRRC15	1
TRIB2	1
OR4F4	1
SEPTIN9	1
ITSN2	1
TLX1	1
ERI1	1
FAM135A	1
CD2AP	1
SLC25A13	1
IGHV7-81	1
RREB1	1
CDKL2	1
TMEM45B	1
CST6	1
PIPOX	1
MTPN	1
ASB5	1
MYCT1	1
SSRP1	1
TMEM270	1
ERMN	1
LRMDA	1
RIPOR2	1
AVIL	1
APOC1	1
ZNF443	1
RFX2	1
DCP2	1
CYP7B1	1
WFDC5	1
BCL10	1
FIS1	1
TERF2IP	1
MRPL48	1
ZNF626	1
MYADML2	1
GPR141	1
GSTA4	1
CKAP2	1
ZNF639	1
UBXN1	1
SLC37A4	1
FABP2	1
HOMER1	1
DCAF13	1
ASCL2	1
HADHA	1
TBK1	1
ANKRD18B	1
CHCHD2	1
ARFGAP2	1
HMGN5	1
RHOJ	1
CRYBA1	1
CCN2	1
PAK2	1
APOL6	1
GIMAP2	1
AIPL1	1
ADAM32	1
SERPINA5	1
TRIM7	1
PGD	1
CREB3	1
GCLC	1
CAPRIN1	1
CLCNKA	1
MAL	1
C1QL3	1
NMI	1
B4GALNT1	1
IGKV1D-43	1
ASB13	1
NOSIP	1
KCNJ15	1
CTF1	1
ZP2	1
JMJD8	1
BMERB1	1
RAD51AP2	1
ABRAXAS2	1
CPOX	1
KCNJ2	1
PAXX	1
KASH5	1
RNF112	1
RTL8B	1
RPS3A	1
KRTAP10-1	1
IGKV1-12	1
BMI1	1
RPS27	1
ASRGL1	1
RMND1	1
TMEM170A	1
CRACR2B	1
TCIRG1	1
ADH1A	1
CRLF2	1
TMEM203	1
ASMT	1
SCD	1
LARS2	1
DOK4	1
NPIPB15	1
TXNDC5	1
TSR2	1
SSX5	1
NPL	1
PIK3AP1	1
KAT14	1
SIAH3	1
FASLG	1
KRT14	1
MAP6D1	1
C5AR2	1
MAGEF1	1
OR10J3	1
USP39	1
RABGEF1	1
EFNA4	1
TSPAN15	1
ADGRG7	1
PRSS23	1
TMEM135	1
CPQ	1
SRP72	1
PROKR2	1
SLC2A11	1
FBXO9	1
FARSA	1
STAT5A	1
HOXB1	1
CYBRD1	1
NMU	1
PTGR2	1
CCDC86	1
P3H4	1
OR13D1	1
IFNAR2	1
SERAC1	1
CD68	1
NUP58	1
IL10RB	1
AP2S1	1
ALG1L	1
DSTYK	1
ZSCAN22	1
THOC1	1
PPP2R2A	1
GDPD3	1
PPP1R11	1
TUBB	1
INCENP	1
NHLRC3	1
C2orf73	1
MMS19	1
ISYNA1	1
ZCCHC10	1
TMEM225	1
GRK3	1
ID1	1
RARS1	1
SOCS3	1
FCER2	1
NAA11	1
NPHP4	1
CASQ2	1
SIGLEC7	1
IAH1	1
NFYB	1
IGHV6-1	1
SLC25A24	1
GMNN	1
TOMM22	1
QRFP	1
FER	1
OR2V2	1
ETV7	1
B3GNTL1	1
PEX2	1
ZBTB20	1
MRPS31	1
TNFSF15	1
SPON1	1
SPNS1	1
STAP1	1
DPYSL4	1
MED26	1
SEC14L1	1
RXRG	1
GNRHR	1
WSCD1	1
USH1G	1
SBSN	1
HAUS8	1
LCP1	1
HOXA10	1
TAFA1	1
STIM2	1
ZNF205	1
ZNF157	1
GPR176	1
UBQLN2	1
CD1D	1
MTHFSD	1
FSTL1	1
BCAP31	1
OR1L3	1
CLTB	1
UPP1	1
ISM2	1
FAM214A	1
RETNLB	1
RPL15	1
LPCAT1	1
FGFR3	1
SLC3A2	1
ZNF74	1
ATG4B	1
FCMR	1
RNASEH2B	1
LILRA5	1
C7orf57	1
PARN	1
NCR2	1
IGFL2	1
NR2E1	1
LRRC30	1
STX1B	1
SSC5D	1
GANAB	1
FOXI2	1
SETD3	1
LMO4	1
GNPTAB	1
ZNF705A	1
HELQ	1
KRTAP4-1	1
MFSD8	1
UGT1A4	1
SOX6	1
LRRC66	1
NT5C3B	1
GAL3ST4	1
FAXC	1
RPS4Y1	1
MYLK3	1
DPF1	1
FAM221B	1
NXN	1
VAMP8	1
FAM110A	1
CD300E	1
ACVR1	1
TMC4	1
TMCO4	1
ANGPTL1	1
TCTN1	1
FAHD2B	1
BTBD16	1
LOXL2	1
DEFB114	1
SETD9	1
SEMA3B	1
CDH12	1
TMEM53	1
YIPF3	1
NOL11	1
PIK3IP1	1
MS4A5	1
SEC61A2	1
C9orf152	1
SEPTIN7	1
CSN3	1
CYP26B1	1
HERPUD2	1
GNAL	1
PIK3R3	1
WWP1	1
VSIG8	1
UNC45A	1
ELFN1	1
ACER3	1
ZNF428	1
POP1	1
C17orf50	1
SYNPR	1
FBXO47	1
PARP2	1
ABHD2	1
CGB7	1
HPS4	1
PLCB2	1
MSL1	1
NAXD	1
MCM5	1
ELF2	1
CDK4	1
RIBC2	1
MTMR2	1
SPZ1	1
G6PC3	1
RTRAF	1
RBPJL	1
FAM181A	1
RBMS2	1
SH3GL1	1
SLC8B1	1
HMG20B	1
SEC14L3	1
LCTL	1
RTKN	1
H3C13	1
AGTRAP	1
HEYL	1
MAD2L1	1
PEAK3	1
LYSMD4	1
ZC3H8	1
RPS23	1
ABHD11	1
DAZAP2	1
ATG7	1
TNNT3	1
MTMR11	1
TMEM252	1
FHL1	1
TBL1Y	1
PLEKHG6	1
DMRT2	1
R3HDM1	1
CDKN1C	1
NPAS1	1
HIC1	1
TIAF1	1
LETM2	1
DNAJB2	1
ZNF787	1
ACP7	1
OGFRL1	1
FAM162A	1
TESPA1	1
GSDMB	1
BSCL2	1
MLEC	1
CNBP	1
NFE2L3	1
ZNF41	1
NPTN	1
CACFD1	1
GPR15	1
RASD1	1
MOB3B	1
CPXM2	1
SPAG4	1
ZNF425	1
PURG	1
MEGF9	1
FOXD4	1
KRT36	1
DERA	1
YWHAH	1
PTCD2	1
TECTB	1
LALBA	1
FOXN3	1
EGR4	1
PSPC1	1
CLEC17A	1
ASGR1	1
PTH1R	1
STX8	1
CLK3	1
ZC3H12D	1
OGFR	1
GOPC	1
CELF4	1
TM6SF2	1
VMO1	1
CCDC96	1
OR51A4	1
TERB2	1
PCDHA4	1
PLEKHG5	1
NOMO3	1
LMF2	1
AKIRIN2	1
PTPN4	1
KCNE4	1
RDX	1
DDX19B	1
CSAG3	1
AGPAT3	1
CRELD2	1
GNB4	1
SLC35A2	1
CTRC	1
IKZF2	1
OR2AJ1	1
ARL14	1
LCN15	1
C6orf226	1
TSEN2	1
PUF60	1
DNAJC24	1
CBX3	1
SEC22A	1
DMGDH	1
LETMD1	1
SLC29A2	1
CFAP57	1
COMT	1
KDM4A	1
OR1Q1	1
RIOX1	1
RAB6A	1
RTP4	1
PIAS2	1
GTDC1	1
FDXR	1
ITPKC	1
TSPYL6	1
RAP1GAP	1
IFNLR1	1
CDH3	1
FLRT1	1
CSH1	1
ZNF467	1
LRWD1	1
TAF7L	1
EMC7	1
SLC22A18	1
CELA1	1
SERPING1	1
TMEM179B	1
C1orf43	1
TUFT1	1
SLFN14	1
TRIM3	1
UCN3	1
SEMG1	1
PELI1	1
OR7D2	1
STK19	1
PLA2G7	1
ALDH18A1	1
ANGPTL3	1
BNIP3L	1
RBM45	1
BCO1	1
BARX2	1
CDH24	1
MAPKAPK2	1
DEFB110	1
LAMP2	1
GMPPB	1
ARR3	1
GBP6	1
SGCD	1
IGSF11	1
CLDN1	1
OTC	1
DHRS1	1
HSPA12A	1
ARHGAP11B	1
RPS6KA1	1
H2AC15	1
PHF6	1
TMEM38A	1
ZBTB44	1
PPP4R1	1
ZP3	1
RGS2	1
RAB40A	1
CLEC1A	1
GET4	1
AP1S2	1
TCTA	1
SMARCB1	1
THEMIS2	1
IGKV2-30	1
FBP2	1
PAXIP1	1
ADCK5	1
STRBP	1
PROC	1
FOXO1	1
MKKS	1
ECHS1	1
PLEKHO2	1
PSMD8	1
ADAL	1
GTF3C6	1
PXN	1
ZKSCAN5	1
IRF6	1
EZH2	1
DDAH2	1
KHDRBS3	1
PAK6	1
OLFML3	1
SRRM5	1
ONECUT3	1
EXOC8	1
IFITM2	1
CRADD	1
C1GALT1C1L	1
HAUS3	1
PIGO	1
POGLUT3	1
IMPACT	1
FCN3	1
ITGAX	1
MUTYH	1
TK1	1
DSG1	1
SIRPB2	1
ZNF713	1
NTM	1
ZBED8	1
C4orf19	1
ALDH4A1	1
HPR	1
TRIM56	1
SCAI	1
FLYWCH2	1
C11orf42	1
AKAP5	1
RIPK1	1
EGFL6	1
CNTFR	1
COLQ	1
INTS13	1
MANF	1
PCMT1	1
EIF2AK1	1
TUBA4A	1
CTLA4	1
DEFA4	1
CRH	1
IDO2	1
KCND1	1
VAMP3	1
HNRNPK	1
GNA13	1
LIF	1
NUDT19	1
TRIM47	1
SOCS7	1
KRBA2	1
SLC26A5	1
TMED7-TICAM2	1
PRADC1	1
NOP53	1
SRPK2	1
ZNF154	1
WDR45B	1
CKB	1
XCL2	1
KERA	1
LRRC18	1
OR14C36	1
CETN2	1
TMEM59	1
ZC2HC1A	1
WIPF1	1
PAGR1	1
LRP11	1
C16orf46	1
SLC25A47	1
SPR	1
PIH1D1	1
ICAM3	1
IGHV3-20	1
CASP6	1
CSNK2A1	1
HTRA4	1
FRG2	1
OR4E2	1
IFT43	1
VAV2	1
ACBD5	1
AKAP8L	1
MMP1	1
BMP4	1
NDUFAF5	1
NIPA1	1
NUP188	1
DUSP1	1
TMEM201	1
SIGIRR	1
LARP7	1
ZNF57	1
MS4A12	1
EPGN	1
STMN4	1
TNFRSF13C	1
PWWP3B	1
IPO8	1
PHB2	1
DCAF8L2	1
RNASEH2C	1
GGT1	1
RHOH	1
ZDHHC2	1
PHF13	1
QPCT	1
FAM24A	1
MAP3K10	1
OR5M8	1
NDUFA7	1
GRINA	1
GRWD1	1
CYB5A	1
POLR3D	1
SNIP1	1
SNAP25	1
HOXB13	1
CPN2	1
PMPCB	1
PRPF6	1
SGO1	1
PITHD1	1
PAQR5	1
CFHR5	1
ATL3	1
FOXL2	1
CFL1	1
NET1	1
TCHP	1
TMPRSS9	1
RFXAP	1
NME1-NME2	1
ATP5F1C	1
ZNF396	1
AGTPBP1	1
TMEM209	1
SLC24A1	1
RNF166	1
IL17A	1
AMMECR1L	1
OXTR	1
INSL6	1
MLX	1
LCE3E	1
GNPAT	1
PSMD14	1
TPH1	1
RSPH10B2	1
AC011479.1	1
ADH1C	1
MBD4	1
CFLAR	1
NME8	1
MYORG	1
INS	1
CCNF	1
TRIM39	1
ENAH	1
EXOC3L1	1
POLR3F	1
CLRN1	1
MARS2	1
RAB9B	1
R3HCC1L	1
FMO4	1
UBLCP1	1
ZBTB33	1
TMEM143	1
KIF4A	1
RC3H1	1
CCDC15	1
IGHV3-11	1
LURAP1L	1
ASB2	1
TSGA10	1
SHROOM1	1
BID	1
BBS4	1
DDX56	1
FAM168A	1
CTAGE1	1
ZCRB1	1
XKR3	1
ACSL1	1
AC008676.3	1
C2orf78	1
CRTAM	1
CTPS2	1
NKIRAS1	1
TCP1	1
MRPL30	1
C9orf50	1
TMEM192	1
TMEM60	1
FOXD1	1
HNRNPAB	1
SEPTIN3	1
MTFR2	1
TPPP	1
KRTAP24-1	1
CD163	1
SYNGR4	1
TSLP	1
SESN1	1
UPF2	1
UXS1	1
NCL	1
OR5T3	1
ITK	1
SOWAHD	1
WDFY2	1
TIMM50	1
MARK2	1
SCYL2	1
CD200	1
RINT1	1
SLC2A7	1
SP140L	1
MGST3	1
IRF5	1
CDR2L	1
HOXD9	1
FAM161A	1
SMYD4	1
RFK	1
MMGT1	1
QSOX2	1
NXPH4	1
HLA-DQA1	1
SUCNR1	1
MIGA2	1
NIBAN3	1
ZFP90	1
PGA5	1
HACL1	1
ZNF419	1
TM9SF3	1
USHBP1	1
AC100868.1	1
CRYBG3	1
TSG101	1
MPHOSPH9	1
FGF10	1
PRKCA	1
MTMR12	1
MAP3K6	1
ADAM10	1
GFUS	1
UGT8	1
OR52M1	1
FAR2	1
PPP1R7	1
PPWD1	1
SYNCRIP	1
PDLIM3	1
CHP1	1
RDH10	1
TNPO2	1
ATP8B1	1
SLC41A2	1
CACNB2	1
HTRA1	1
RPF1	1
LMCD1	1
ADA2	1
LHFPL6	1
NPNT	1
PLXDC1	1
IVD	1
EEF1A2	1
KCNIP4	1
IGLV3-12	1
JHY	1
SLIRP	1
YPEL1	1
CEACAM7	1
BTN1A1	1
HMBS	1
KCNG3	1
AQP10	1
TGM1	1
NCBP2	1
NTS	1
VTI1A	1
POMGNT2	1
ZFAND5	1
DUSP4	1
DAOA	1
LIG4	1
EOGT	1
METTL24	1
DBX1	1
ZNF484	1
TBC1D2B	1
CLN6	1
QSER1	1
RBM17	1
TESC	1
IGLV5-37	1
JPH3	1
GPS2	1
COL26A1	1
CUL7	1
KIAA0753	1
ZNF579	1
CYP4F2	1
TUBA1A	1
ZKSCAN2	1
XRCC6	1
SCO2	1
SCNN1B	1
WDR41	1
ANXA10	1
FARS2	1
YEATS2	1
SPCS2	1
RPL3	1
MMP27	1
PRB2	1
KRT25	1
IL12B	1
CPE	1
SGPP1	1
GP1BB	1
FAM107B	1
FAM124A	1
GIMAP5	1
ADAMTS5	1
OR52W1	1
PLRG1	1
UNG	1
EN1	1
MRPS27	1
RAB4B	1
CPNE9	1
TSSK3	1
C5orf34	1
BBS9	1
ZNF706	1
UBE2H	1
C16orf90	1
AC011448.1	1
CRX	1
MOXD1	1
SFTA2	1
ACY3	1
ZNF474	1
SLC26A2	1
ACTBL2	1
RGS17	1
GSAP	1
PRPSAP2	1
RALGPS2	1
FDXACB1	1
BCKDK	1
JMJD6	1
SAPCD2	1
NADSYN1	1
KLHDC8A	1
ALDH1A1	1
FAM220A	1
U2AF1L4	1
C1orf174	1
PRPF39	1
FAM153B	1
SSB	1
TMEM207	1
HMGB2	1
BATF	1
MPDU1	1
VANGL2	1
ORC5	1
DHRS7C	1
TFB2M	1
ZNF23	1
NFU1	1
CHAF1B	1
MFHAS1	1
XPNPEP2	1
SLC36A4	1
CLDN4	1
FCGRT	1
MTX3	1
NDUFAF2	1
OR2K2	1
ZNF589	1
AL713999.2	1
ZNF764	1
CD96	1
ARSJ	1
CEACAM8	1
ELMO3	1
KRT4	1
MPST	1
VPS33B	1
PPP2R5A	1
NMRAL1	1
RALY	1
EIF4H	1
CBLN1	1
ABHD16A	1
HYAL3	1
TRIM6	1
TRIM16L	1
CSNK1G3	1
DIABLO	1
INO80D	1
TCP11L2	1
TTC23	1
ZNF682	1
CLYBL	1
NOL12	1
OR51B2	1
IRF2BPL	1
PPIP5K1	1
DROSHA	1
CTSH	1
ADGRG6	1
SHH	1
WDR87	1
CDNF	1
STXBP6	1
IGFALS	1
TEX37	1
TPT1	1
RIBC1	1
GPR37L1	1
POLD2	1
ZFP3	1
MBTPS2	1
GRB14	1
NAPSA	1
ABHD1	1
OCIAD1	1
PRRG3	1
SLC40A1	1
ZNF557	1
PHYKPL	1
PRIMA1	1
DHX33	1
SCCPDH	1
PLAA	1
STK17B	1
REG1B	1
MRPL51	1
PYGL	1
ADRB1	1
NPR1	1
ZNF480	1
RDH13	1
SLC16A2	1
EEF1AKMT4	1
PCDHA10	1
FOXI1	1
KLHL33	1
GPX5	1
GRK4	1
ZNF19	1
GPATCH4	1
KDF1	1
TCOF1	1
GNL1	1
RPGRIP1L	1
MAGEB3	1
IGFL1	1
TTC29	1
LY86	1
MASP1	1
SLC22A3	1
ST3GAL5	1
STON1-GTF2A1L	1
TCTN2	1
ATOX1	1
SNAPC3	1
ZC3H10	1
LSM14A	1
GOLGA2	1
TPD52	1
HCRTR1	1
GSTA5	1
BST1	1
COQ8A	1
GAS7	1
STK26	1
CCDC115	1
MRPL58	1
